"Event Receive Time","Reporting IP","Event Type","Raw Event Log"
"2020-07-22 16:06:05 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:05 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426765592185774 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=34578 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870281 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/34578"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:05 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:05 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426765592186799 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=838 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870282 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/838"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:05 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:05 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426765592188528 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=18991 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870284 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/18991"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:05 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:05 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426765592194507 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=34578 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870289 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/34578"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:05 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:05 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426765592196315 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=21111 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870292 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/21111"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:05 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:05 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426765592187715 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=2967 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870283 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/2967"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:05 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:05 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426765592189344 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=5001 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870285 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/5001"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:05 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:05 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426765592195049 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=775 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870290 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/775"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:05 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:05 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426765592196864 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=21644 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870293 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/21644"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:04 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:04 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426764952194492 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=838 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870272 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/838"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:04 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:04 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426764952197357 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=19154 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870276 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/19154"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:04 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:03 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426764312190698 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=16086 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870257 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/16086"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:04 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:03 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426764312192001 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=19683 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870259 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/19683"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:04 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:03 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426764312195585 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=28973 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870263 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/28973"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:04 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:04 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426764952193016 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=18991 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870270 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/18991"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:04 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:03 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426764312191348 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=19140 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870258 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/19140"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:04 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:03 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426764312192706 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=61412 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870260 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/61412"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:04 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:03 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426764312196276 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=19193 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870264 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/19193"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:04 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:04 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426764952195084 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=5001 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870273 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/5001"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:04 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:04 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426764952193719 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=2967 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870271 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/2967"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:04 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:04 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426764952196537 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=539 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870275 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/539"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:03 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:03 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426763672209596 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=773 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870246 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/773"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:03 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:03 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426763672211865 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=16086 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870250 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/16086"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:03 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:03 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426763672214773 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=19193 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870254 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/19193"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:03 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:02 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426763042264219 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=44160 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870235 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/44160"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:03 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:02 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426763042258023 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=773 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870230 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/773"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:03 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:03 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426763672208785 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=2223 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870245 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/2223"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:03 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:03 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426763672210172 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=61412 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870247 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/61412"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
